1.000000000000000000e+00	2.244757983378725452e+00	2.645814716808847944e+00	1.862698218655466920e-01	1.875853294935503124e+00	2.286365239441859210e+00	3.165245500120075217e+00	1.039026005075954551e+01	1.028982277429307146e+01	9.502119308752668303e+00	9.828767641974215152e+00	9.825284143156657990e+00	5.970219330605669228e+00	6.642491329117065746e+00	1.167924115981039401e+00	1.452640643560173306e+00	9.784109619865901664e+00	2.559696567780015286e+01	2.267978423943968735e+01	3.845122777105839162e+01	4.390718747498264207e+01	3.216935429779370992e+01	3.634113622644040476e+01	3.430943422353676198e+01	2.369752844677062242e+01	5.838408928142557741e+00	-6.608348713377279360e+00	-6.220252326479572602e+00	-2.515345785940081402e+00	1.365098803710246944e+00	-3.125401630104353501e+01	-1.317982859454886935e+01	-1.419125490340321427e+00	3.316773371356119782e+01	2.610787162549575413e+01	-3.181194516021429441e-01	-5.347777181199940832e-01	-1.081985110030212957e-02	-2.091994090877525581e-01	-1.425389948697441678e-01	1.737102472144998466e-01	2.311560553839962229e-01	2.186796178787147604e-01	-2.041849406097327735e-01	-9.364112308351306901e-04	-1.440993411701633753e-01	-2.914405676614359453e-01	-1.288523355563533923e-01	-2.742376838770668179e-01	7.496560413568762460e-01	1.878618240228445702e+00	3.000002722647517883e-01	3.123170708732774248e-01	1.307249286374639330e-01	9.783383071848315848e-02	5.765610027776153779e-03	-2.996641699058110175e-01	3.516038971916744804e-02	-1.573571785129974088e-01	6.276613069172824744e-02	1.445160259171710815e-01	1.064690394237266524e+00	1.993627927717479265e-01	1.940243162741449312e-01	2.083934844790991114e-01	9.328377868848952703e-01	4.825281915440173819e+00	1.034604267521600729e+00	2.287387979634876167e+00
1.000000000000000000e+00	-2.396147277635213957e+00	-7.501147747695348089e-01	-3.501842509201951725e-01	5.060418534786761402e-01	7.544823289012777323e+00	7.446974899632681222e+00	6.679575402913200399e+00	6.997803997155197742e+00	6.994410289552829063e+00	3.238714235907790062e+00	3.893657645306545234e+00	-1.439796259501845199e+00	-3.037052120181820136e-01	-1.405753788832133422e+00	2.920738588816284675e+00	3.724857580214808284e+00	1.558725685982132525e+01	2.580659576558039703e+01	3.548532337396085978e+01	2.934328174476200246e+01	2.972042594613828825e+01	2.862035878866982230e+01	2.815008787805586721e+01	1.571575401226879265e+01	1.282863631553804895e+00	-9.956358184969280600e+00	1.259655730496623383e+00	-4.957321492034063581e+00	-7.348430905588744011e+00	-3.131917841079207676e+01	-1.805427149745133519e+01	5.209699511432587471e+00	3.246448095033930770e+01	1.833021575970359152e+01	1.126252734289360014e+00	6.998338680523851218e-01	8.431211025946077076e-01	1.522902046891281946e+00	1.646382392538856321e+00	1.619564163938835177e+00	7.106125187605065729e-01	1.147497288246507319e+00	8.397671224410481194e-01	5.230556659393236218e-01	8.725407152109289077e-01	5.600334386179035562e-01	1.465477248785319375e+00	6.340267777765843382e-01	7.620303747689524121e-01	1.807764990553371920e+00	6.271880076130393888e-01	1.075879663592720803e+00	2.263993841003769936e-01	7.729108950997776173e-02	2.880367933697967064e+00	5.940135390130749649e-01	3.380158845868624362e-01	3.692640569307132914e+00	9.397514068222763139e-01	6.133817797133290783e-01	6.466083192967840843e-01	1.799244021070976807e+00	2.112554393437247047e+00	1.180847310447953769e+00	7.119409891055882511e+00	3.379573815828340155e+00	3.143753412401911085e+00	3.998525089928560039e+00
0.000000000000000000e+00	4.029531348492407794e-01	1.265650459340663669e+00	8.357629880335258221e+00	8.259041968462067729e+00	7.485842588958504074e+00	7.806476304070448791e+00	7.803056947368252949e+00	4.018975943020353547e+00	4.678869310063020315e+00	-6.948939871992773076e-01	4.497834549010343297e-01	-6.605942289754181962e-01	-1.124479875492937708e+00	1.563962783806605028e+00	1.827168296913998180e+00	2.072176885658410939e+01	2.503873855046460761e+01	2.023668744616107418e+01	3.838896902784928500e+01	2.986546849009704019e+01	2.850590253176816091e+01	3.260639084139112498e+01	2.230416643304602431e+01	1.447282014948323692e+01	-7.100326049466410439e+00	-4.881673267511776437e+00	1.175621558343147299e+00	-1.216377741644442789e+00	-3.482710373266310722e+00	-2.695956748748217890e+01	-2.067370671858990860e+01	1.244117007412996223e+01	2.752448344351732956e+01	2.975723841708846962e+01	8.429484624070730792e-02	4.842050710414082526e-01	5.568476674552884642e-01	5.410706970677360284e-01	6.341002441886423382e-03	2.633571601365023440e-01	8.232172391587541660e-02	-1.039973408199051375e-01	1.016021920756442626e-01	-8.224358395368390473e-02	4.504224766448404749e-01	-3.871383640049509689e-02	1.963376861596950240e+00	8.013436996326084305e-01	7.337840724474987697e-01	-1.178449755108904318e-01	1.575402276405259150e-01	2.124205096768574386e+00	-2.359546886083411024e-02	1.027812529770682215e-01	5.749087940423551757e-01	9.825927470022994825e-01	-2.096389502438368579e-01	1.264181438369047061e+00	3.178714366581905093e-01	1.617236313633024780e+00	6.921490550297690206e-04	2.980262571964494844e-01	8.014763357866372395e-01	2.297643091409605987e+00	3.341304454858117445e+00	1.519609634263863995e+01	7.885099347344667331e-01	1.233063738272794474e+00
0.000000000000000000e+00	7.003341595916680262e+00	6.905985867270295842e+00	6.142450180691150230e+00	6.459076513171662981e+00	6.455699892682202012e+00	2.718913541946962553e+00	3.370559350816399125e+00	-1.936040935546177622e+00	-8.056700379041258353e-01	-1.902169866661244324e+00	-2.360257722131816838e+00	2.945839217077040884e-01	2.236727941492615557e+00	1.231501729941253842e+00	5.378348228564075129e+00	2.010683123881495860e+01	2.072200535183862513e+01	2.703110538600330770e+01	4.113166282200324275e+01	3.197898693415654137e+01	2.644969747787422421e+01	3.439402560485026328e+01	1.827179529877953001e+01	7.695024476303995442e+00	-1.280661968620079172e+01	-1.504311692691462277e+01	-1.044697017521295068e+00	-1.895479544076534850e+00	-7.324623889568981028e+00	-2.874032551040973615e+01	-2.219400215726200898e+01	1.792989674462326022e+01	2.380068627189848485e+01	2.137937673458148069e+01	4.894377322327148755e-02	3.831386048723539606e-02	-3.219663360024928589e-01	-1.487987847595383939e-01	-2.707734631600113850e-01	-3.963080461978174540e-01	-2.577830290643776112e-01	-3.816512057849508754e-01	-2.276140612621935927e-02	-3.523225446703208696e-01	9.966087701867677451e-01	2.136757478996325621e-01	-1.468513557000018614e-02	-5.015966625785683169e-02	1.574093834422381488e-01	-3.853902281136874497e-01	-1.600571303863952688e-01	-9.092967383994017549e-03	-5.614529007481345452e-02	4.482573174165342678e-02	4.073721120076284841e+00	2.977796866670772702e-01	5.929279152236984762e-01	6.397227094993825913e-01	-2.596878879325522083e-01	2.615263559956979122e+00	1.536681790725550778e+00	9.156433846296493373e-01	7.019239517264566075e-01	5.130852092767601569e-01	3.214750986812723088e+00	1.869637091412832630e+00	3.626077552658221181e-01	1.387681616672097773e+00
1.000000000000000000e+00	-7.142122869781276640e-01	-4.180395985062014819e-01	-4.211980937598278074e-01	-3.916592968444082778e+00	-3.307042620460303173e+00	-8.270843518336137734e+00	-7.213493091723479189e+00	-8.239160475885189072e+00	-8.667656459299358573e+00	-6.184314088615217919e+00	-4.367630014258343074e+00	-5.307919936657455651e+00	-8.012690480805375159e+00	-1.376436919160575201e+00	-3.451862570536459618e+00	9.919205299052608282e+00	1.596254456224825624e+01	2.657522594030954011e+01	2.324993859571340238e+01	2.038716481695245264e+01	1.950694515832104869e+01	2.021050488056179262e+01	7.729112537382062165e+00	-5.863226561807234560e+00	-1.584966268840130077e+01	-7.711240554922107471e+00	-1.017557310013567928e+01	1.664291582865180086e+00	-1.607413164922104798e+01	-3.297518089742071368e+01	-3.300866879430230938e+01	1.489687611086829122e+01	1.362007892706897394e+01	7.523712255981719998e+00	-3.469858298151432541e-01	-1.802081743943685643e-01	-2.976819778772918923e-01	-4.185843252454549135e-01	-2.851708917886039418e-01	-4.044683233594849603e-01	-5.882158462643925084e-02	-3.762218920724487714e-01	9.229337545873136373e-01	1.688910204185345987e-01	-5.104332906850098800e-02	-8.520884687369525978e-02	4.356981241734406152e-01	-3.862475665843528305e-01	-1.527968777318824967e-02	9.867682583047310274e-01	-8.291208958251158889e-02	-1.449865837612383801e-01	-1.548475980171863942e-01	-2.483117168157844001e-01	-3.468832496099639728e-01	1.359159493724337864e+00	1.933190032019181492e+00	1.021902203624940192e-01	7.496447480142014452e-01	9.405844567543418799e-01	9.784442858754427430e-02	1.016073984264679320e+00	3.848715188044819074e-02	2.617290407097748184e-01	1.725634587050024926e+00	9.607230050901794938e-01	8.844929458821300383e-02	4.697116947939789511e-01
1.000000000000000000e+00	-3.171754443166163642e-03	-3.513240104766405469e+00	-2.901130897911871731e+00	-7.885769559234485193e+00	-6.823980433624141639e+00	-7.853953513112064577e+00	-8.284248299122063841e+00	-5.790480993606266225e+00	-3.966170579317993550e+00	-4.910407787149671854e+00	-7.626532809435681237e+00	-9.624206199499534264e-01	-3.810419705854255490e+00	-6.367996406658320119e+00	5.218481675237955031e+00	6.505445665974850300e+00	1.389468790231783579e+01	2.591339140336343760e+01	2.028575340495718748e+01	2.275182203502522427e+01	1.946117605108691251e+01	2.075180430472088133e+01	6.500126574672654201e+00	-5.436406815923001012e+00	-1.530208006020424349e+01	-7.470880437662716922e+00	-1.238910925906044191e+01	-2.101572973500097863e+00	-2.175756566861470631e+01	-3.309670600495856974e+01	-3.092742296921526446e+01	1.130407373442564101e+01	1.403982029351532823e+01	-5.161488596951766539e-01	-1.432971149671297406e-01	-2.907764427572610000e-01	-1.280358185039145169e-01	-2.735574349005510109e-01	1.480700172610936449e-01	-2.391018201886467853e-01	1.345636653752581902e+00	4.258388336026671106e-01	1.575581035227393845e-01	1.158822576091087242e-01	7.512959745759855146e-01	-2.513313572476403857e-01	-1.794958790342872090e-01	-5.319756982088204994e-02	9.242807133094694816e-01	1.984391495161696994e-01	-2.636827696171809010e-01	-2.371631352790491976e-01	-2.930971547071256622e-01	-2.665095600844333279e-01	-1.708363931516437284e-01	8.719266476138957112e-01	-1.409091315193720939e-01	1.497143417013759414e+00	4.357923799331286929e-01	6.686526249684866530e-01	1.425203692435589753e+00	1.088869661647524412e+00	1.220602600489108180e+00	3.255171223131891334e-01	3.194785675293686289e+00	8.481062684028947141e-01	6.577512403026448684e-01	5.145774361174072498e-01
2.000000000000000000e+00	1.152687397516860113e+00	3.453977302983568531e-02	-4.325919436995370737e-01	2.274663269293231593e+00	4.255150329282734845e+00	3.230078303697204944e+00	2.814296429100678343e-01	7.516047093002229396e+00	4.424234815706246771e+00	1.647707574946496001e+00	2.539710580227540593e+00	7.414245656703733367e+00	7.458794478512513315e+00	8.516716715475039834e+00	2.414702266087138938e+01	2.126351836457274302e+01	3.685288986688605917e+01	4.224586372851182858e+01	3.064353692408671037e+01	3.476715808672327057e+01	3.275891088717170874e+01	2.226951331428049130e+01	4.616566814998770418e+00	-7.686500338233130947e+00	-7.302884295609991305e+00	-3.640748719622380225e+00	1.247606543437025195e+01	1.837772567464294404e+00	-1.046623560744768078e+01	-2.825436842581402885e+01	-2.207979051146453031e+01	2.058358742700932353e+01	2.578938352172658099e+01	8.169030591545462627e+00	5.804002579390766803e-01	4.743061099013008708e-02	2.228936142297041290e+00	9.627688438210827426e-01	5.934612853588380199e-01	5.360915111800282906e-01	1.410783809641214193e+00	3.059578103035287197e-02	1.294824400238536455e-01	3.033410701223185901e-01	8.891549458369577552e-01	4.833970510973671919e-01	8.717743032255590441e-01	2.966337430697974398e+00	7.912204083692757628e-01	8.081912517637396265e-01	5.579824186489398263e-01	5.126630390279545146e-01	3.858057764705086212e-01	-3.503417780710088580e-02	4.263077135901154890e-01	1.610451559243971653e-01	4.643446030225020782e-01	5.769846415163105702e-01	1.844857535821051275e+00	6.525558934760040675e-01	4.001727756756860543e+00	2.292197779913910605e+00	1.570132752437698676e+00	6.264639036792927218e-01	1.489889318071264901e+00	1.331510562759639971e+00	4.260565930492462572e-01	1.481445709031040447e+00
2.000000000000000000e+00	-4.669704262040453857e-01	2.239350029845743606e+00	4.219153270289560886e+00	3.194435180006609531e+00	2.468046241232328408e-01	7.478924116557460700e+00	4.388179375479977828e+00	1.612610809803099787e+00	2.504305825649552730e+00	7.377157830103326930e+00	7.421691270162988019e+00	8.479248229352149835e+00	5.217147020642312505e+00	5.203763471205272495e+00	1.723529648196513264e+01	2.760034241362266982e+01	3.741706902832866177e+01	3.118745435482741613e+01	3.156997586685208290e+01	3.045422398503094996e+01	2.997724796595704788e+01	1.736562574293666472e+01	2.726951646475893387e+00	-8.672518655727206038e+00	2.703412847865399371e+00	-3.602205848397308507e+00	6.613397574370639020e+00	4.088118486743884006e+00	-1.494322467430511736e+01	-2.319424704065348664e+01	-2.358756518600995378e+01	2.211900925816653896e+01	2.533061215414429412e+01	5.053871993404874807e+00	2.082720810732031858e+00	8.738891371197263780e-01	5.213048660593835315e-01	4.665329569927023079e-01	1.301616722240258373e+00	-1.607250139831540095e-02	7.833629089392417366e-02	2.443221120779331124e-01	8.036086839691944927e-01	4.162246506192143203e-01	7.870150858548822237e-01	2.786730489906742658e+00	5.786387815027040915e-01	7.183102680691010322e-01	-4.185225270818671191e-03	2.704073714246987836e-01	-2.494618810536659570e-01	-3.407139318880411660e-01	1.374727260576459553e+00	-2.448750492201555787e-02	-1.811542486424262133e-01	1.871825990325810984e+00	1.870989100078828959e-01	-1.263443068622585944e-02	7.699715629703126653e-03	7.130955619221249764e-01	1.930690883197798413e-01	3.067722999154570696e-01	2.553661495520812563e-01	4.130896232300193205e+00	1.263918911788427968e+00	1.890514811806813578e+00	8.991728127522916614e-01	1.469622806005059790e+00
0.000000000000000000e+00	1.936439580128269666e+00	9.341659056733608857e-01	-1.948902653568167498e+00	5.124811616253604818e+00	2.101763503980559111e+00	-6.130117414280177313e-01	2.591524650014528919e-01	5.025274318310662736e+00	5.068832341759228477e+00	6.103225614878081018e+00	2.912574258274616579e+00	2.899483848923292584e+00	1.168561604491057437e+01	1.886279891772008810e+01	2.311329247424838584e+01	1.838518717717034079e+01	3.625794547070791651e+01	2.786569658229487345e+01	2.652706630334159499e+01	3.056441202837147841e+01	2.042082947608878030e+01	1.271007649943216222e+01	-8.530869213636526283e+00	-6.346381014138684051e+00	-3.823612380014135281e-01	-2.737526627795530132e+00	3.893623067726982967e+00	-1.345823730737382151e+00	-1.807384036433996854e+01	-2.805211990396741584e+01	-2.668189280627636251e+01	1.389643144149037646e+01	2.075591049756730655e+01	-4.167266992281879467e+00	-1.881564197561254315e-01	-2.173854216120563176e-01	2.282566116894051977e-01	-4.749275829017095552e-01	-4.245463781537321957e-01	-3.359681277674054223e-01	-3.750512864307277427e-02	-2.442324241251370154e-01	-4.636029397041840916e-02	1.020786830392304667e+00	-1.575602044797798640e-01	-8.302458558981719305e-02	3.495779943427331227e-01	-5.102794515732734792e-01	-3.574017951840001150e-01	7.343747877796831247e-01	-4.579576727426822313e-01	-3.878007549575435697e-01	-1.257033322604873271e-01	1.006188032892654655e-01	-5.612380636092042518e-01	2.569402712157797808e-01	-2.683953445825047468e-01	4.529355581429691524e-01	-4.444746167768399148e-01	-2.794122201880810397e-01	-2.853021259795529563e-01	-2.466147875242835907e-01	2.653654348093771986e+00	7.148329505981487308e+00	2.665804331418593076e+00	-8.288117471333290853e-02	5.640966686524543500e-02	8.156137990554308548e-01
2.000000000000000000e+00	-2.856385182729761052e+00	4.151860445844031133e+00	1.156791248860529864e+00	-1.532858208336780770e+00	-6.687660561862992514e-01	4.053244385514208403e+00	4.096399270738377396e+00	5.121219027098706356e+00	1.960097787353937582e+00	1.947128532360977271e+00	1.065194331648297776e+01	1.776269992541642040e+01	1.820953841054113909e+01	1.864570730090329675e+01	1.925339769619624519e+01	2.548574625010358830e+01	3.941476754785779235e+01	3.037343581669015080e+01	2.491141128698101781e+01	3.275909505262286814e+01	1.683299494489101988e+01	6.384892682522583129e+00	-1.386734482472859398e+01	-1.607663462335295179e+01	-2.248508328499208009e+00	-3.088940913234443641e+00	-2.442943565094894076e+00	1.222963454048206638e-01	-2.819926245131350129e+01	-3.489823485539073289e+01	-1.928847269412447929e+01	1.101029667688737312e+01	1.678739537581835251e+01	-6.660727604210130159e-02	5.694272067093488765e-01	-3.290791769048659887e-01	-2.647036769598556383e-01	-1.515212077950423841e-01	2.298453133079978172e-01	-3.430424535201107017e-02	2.185304648859484611e-01	1.582097096318842544e+00	7.644275839520710270e-02	1.716819999686182152e-01	7.244478081696869021e-01	-3.742506695499210889e-01	4.754963362906033247e-02	-3.529335930967498203e-01	-1.157009870233334792e-01	4.323537063547287784e-02	-6.301715777192465166e-03	1.000014366891439216e-01	4.341656844668872139e+00	3.663135166666764420e-01	6.770480875958850842e-01	7.263140458978702974e-01	-2.205930978411965726e-01	2.806180293180125851e+00	1.670640212478272879e+00	1.016805684680154309e+00	2.165199230943699038e-01	-1.229943940318036916e-01	-6.054796504791167683e-02	2.733775907839486319e+00	1.207168223613669378e+00	1.600068471745808019e+00	7.912108546713426671e-01	4.072698140858048710e+00
